lat,long,name,firstname,live_year,Dates de vie et de mort,Ville ou pays d'origine,Liens familiaux,Titre,Lieux d'habitations,Œuvres parisiennes,Œuvres versaillaises,autres œuvres,notes,documents,Collaborations connues,Inventaire après décès
,,SOLEIME,Jean,,,,,En 1682 : sculpteur,En 1682 : habite rue neuve St geneviève. FL37838,,,,"En 1682 assiste au mariage de Robert Langlois, 31 ans, sculpteur. Y assistent aussi Jean Boullanger, peintre; Clément de la Haye, aussi sculpteur et Jacques le gendre, cocher du roi.",FL37838,,
,,SUART,Antoine,,,,Marié à Marie Virpré. Une fille : Marie-Anne. Un fils : Antoine Octave.,En 1692 : sculpteur.,En 1692 : habite rue St Nicaise FL61514,,,,,FL61514 et FL61517,,
,,TAUPIN,Pierre,,Vers 1662,Né à Paris,Marié à Françoise Desnoelles en 1692 sur la paroisse ST Roch.,Qualifié de sculpteur des bâtiments du roi en 1701 et 1709. En 1705 : sculpteur du roi,"En 1705 : habite rue des Poissoniers. En 1729, demeure rue de Montorgueil. En 1701 il habite rue Poissonière (MC/ET/VII/197 ) en 1707 et  1709  il est dit demeurant rue MontorgueilMC/ET/VII/197","1691-93 : sculpture en pierre aux arcs doubleaux de l'église des Invalides. 1705 : sculptures en bois au maitre autel de l'église des Invalides, en collaboration avec Belan, Le Goupil, Desgoullons et Lalande.  1709 : travaux dans l'hôtel de Longueville, rue des Poulies, en collaboration avec Jules Desgoullons et LeGOupil. 1710-15 : décoration des stalles du choeur de Notre Dame de Paris, en collaboration de Belan, Desgoullons, Lalande et Le Goupil. 1715 : ouvrages de sculpture en bois aux Tuileries et au palais du Luxembourg.","1688 : trois grandes urnes de pierre placées sur le comble de la galerie de Trianon, en collaboration avec Belan et Lemaire. 1688 : sculpture en bois dans la grande aile du château de versailles. 1688-89 : ouvrages de sculpture en bois pour les appartements de Trianon.  1690 : consoles en bois pour le cabinet des termes, Versailles, en collaboration avec Jouvenet et Charmeton. 1692 : deux cadres de glaces dans la chambre du roi, Trianon. 1698 : ouvrages de sculpture en bois à la Ménagerie de Versailles.  1698 : oratoire dans la première chapelle de l'église des Récollets, Versailles, en collaboration avec Desgoullons. 1698 : ornements roses et modillons aux corniches de deux chapelles de l'église des Invalides. 1698 : sculptures en bois ornant le salon de l'oeil de boeur à Versailles. 1699 : décoration des chaloupes du canal de Versailles. 1699 : pieds de tables sculptés pour le salon de Marly.  1700 : travaux à la surintendance de Versailles, en collaboration avec Jules Desgoullons.  1701, ouvrages de sculpture en bois dans l'appartement de Mme de Maintenon à Marly.  1705 : ornements de la corniche intérieure de la chapelle du château de Versailles, en collaboration avec Belan, Le Goupil, Desgoullons et Lalande. 1711 : travaux éxecutés dans les appartement du prince de Vaudemon, château de Versailles. 1713 : travaux aux grandes écuries de Versailles.","1689 : décoration de boiseries au château de Chantilly. 1695 : cinq consoles en bois pour le château de Meudon.  1701-05-14 : travaux à Fontainebleau. 1703 : ouvrages de sculpture en bois à la chapelle du château de Meudon, en collaboration avec Belan. 1712 : sculpture des gondoles et galiotes du canal de Fontainebleau, en collaboration de Balan, desgoullons, Lalande, Le Goupil.  1713-14 : décoration de boiseries pour les appartemetn royaux du palais de Madrid, sculptées à Paris sous la direction de Robert de Cotte, par Taupin, Desgoullons, Belan et Le Goupil.",convention entre Pierre Taupin et les autres créanciers d'Hubert Misson pour des créances à prendre sur les loyer d'une maison sise rue Poissonière et qui appartient à Hubert Misson. En 1701 il déclare une maison sise rue neuve st Honoré,MC/ET/CXVIII/373 et FL61850 et MC/ET/XXXVI/325 et MC/ET/VII/197 et lami,"Voir les œuvres préciser qu'il est en association avec Legoupil, Taupin etc",
,,TEMPORITY ou TEMPORITI,François,,1634-1674,Né à Milan,,En 1674 : sculpteur du roi. Attaché aux Gobelins. En 1674 obtient ses lettres de naturalisation et reçoit le titre de sculpteur ordinaire des bâtiments du roi.,"En 1674, décédé dans sa maison près rue Mouffetard FL61898","de 1667 a 1673, travaille au Louvre et à l'observatoire",De 1667 à 1673 : travaille au château de Versailles et à Trianon.,,,FL61898 et Lami,,
,,THÉODON,Jean ou Jean-Baptiste,,1645-1713,Né à Vendrest (Seine et Marne),Fils de Antoine Théodon et Pierette Buissonnet. Marié à Elizabeth-François Jourdain à Rome.Cinq enfants.,"En 1678, il prit part à une compétition à l'académie de St Luc avec les pensionnaires du roi, il gagne, avec Hurtrelle, une médaille d'or. La même année ils ont tous deux été admis à cette académie et ont reçus le titre de ""curateurs des étrangers"".  Théodon était également professeur là bas et dirigea des compétitions de sculpture EN 1687-90 : Léon Potier, abbé de Gesvres, pronotaire apostolique, fait de lui son maitre d'hotel. En 1704 : dit sculpteur en marbre. En 1709 : sculpteur ordinaire du roi, professeur en son académie de sculpture et peinture. En 1712 qualifié de sculpteur du roi. Lors de son inventaire après décès il est qualifié de ssculpteur ordinaire du roi, ancien directeur de l'académie royale à Rome et préfet de l'Académie italienne","En 1676, Colbert l'envoie, avec Prou,à l'académie de France à Rome, bien qu'il n'ai pris part à aucune compétition ni reçu de prix jusqu'en 1690.  En 1692, Théodon a obtenu, avec le support du cardinal d'Estrées, l'ancien atelier de Bernin, derrière St Pierre, puis 1693-96 : paroisse de ST PIerre, 1698-1700 : VIa Lungara. En 1700 : Hardouin-Mansart l'invite en France et lui offre un appartement aux Gobelins, mais il refuse. En 1703, il demeure aux Gobelins (MC/ET/II/22 ) En 1709 et en 1712 il y habite toujours FL62075. En 1704 il est à Rome, habite près du VaticanMC/ET/II/22 . En 1705 : revient en France suite à une maladie et habite aux Gobelins, où il meurt en 1713.","1676 : figures pour le pupitre de l'église de St Eustache. 1705 : Saint Jérôme pour le dôle des invalides, plâtre.","1674 : modèle pour l'escalier des ambassadeurs.  1707 : ST Jean Le Mineur et St André, statue, pierre de tonnerre, pour la chapelle de Versailles.","1678 : Démocrite et Alexandre, académie de ST Luc, Rome. 1678-80 : l'Hiver et Cérès ou l'été, sculpté à Rome, envoyé à Versailles. 1682-85 : travaux pour la voûte du Gesu. 1686 : travaux pour l'église Santa Maria in Traspontina. 1686-90 : Paetus et Aria, académie de France à Rome. 1688-92 : Atlas et Phaeton, Acdémie de France à Rome.  1691-92 : Buste du cardinal d'Estrée, marbre, Rome.  1692-97 : modèle pour la chapelle du Baptistère, Saint Pierre, Vatican. 1694 : Christ en bénédiction, Rome, palazzo Montecitorio.  1695-99 : La foi écrasant l'idôlatrie, groupe, marbre, Gesu.  1697-98 : travaux sur la tombe de la reine Christine de Suède, Rome. 1702 : St Calliste, Rome, Santa Maria in Trastevere.  1702-03 : Sainte Françoise Romaine, Saintr Cécile et Saint Crescent, statues, marbre, Place St Pierre.  1702-05 : Joseph distribuant le blé au Egyptiens, bas relief, marbre, église du mont de pieté, Rome.  1703-1705 : Saint PIerre et Saint Paul,  marbre, St Jean de Latran, Rome. 1707 : Le martyr de St Victor, groupe en stuc pour l'autel de l'église du Plessis-Placy.  1700 : deux statues pour Meudon. 1710-13 : Atalante, compagnon de Diane, complété par Massou, destination inconnue. (SD) Apollon et Daphné, Rome.","A partir de 1674, Colbert semble avoir été son protecteur, le faisant travailler à Versailles et dans une collaboration aevc B. Massou à St Eustache. A l'académie de France à Rome, apprécié par Errard, il fut haït par La Teulière.  Ainsi, Théodon a bénéficié d'un atelier à l'extérieur de l'académie. A Rome il avait beaucoup de protecteurs comme le cardinal d'Estrées, le duc de Chaulnes et l'abbé de Gesvres, ils ont conitnué à le protéger lors de son retour à Paris. En 1686, Louvois demande son renvoi de l'académie.  Il y avait des dettes d'archives parmi lesquelles : 100 livres dues par le roi pour des appointement de l'année 1710 et pour une statue d'Atalante pour le château de Marly. 1703, 27 juin. - Contrat d'apprentissage pour trois ans, entre Élisabeth-François Jourdain, femme de Jean Théodon et sa procuratrice, et Barthélemy Delamare, marchand épicier, au profit de François Théodon, âgé de dix-neuf ans, fils de la comparante, moyennant 300 livres. L'apprenti sera logé, nourri et blanchi. MC/ET/VII/197 . EN 1698, Massou est logé dans l'atelier de Théodon. La même année, Théodon a acheté un Bacchus antique dans l'espoir de le vendre au roi, estimé 5000 livres par la Teulière, le roi ne l'achète pas.","MC/ET/XXXVI/337 et MC/ET/XCI/606 + F.L. 16694, FL62075, FL62077 et Souchal et Lami","Vers 1676 : collaboration avec Benoit Massou, pour des figures pour le pupître de l'église de St Eustache. Théodon a toujours maintenu des relations amicales avec la famille Massou. Pendant des années, il a été très proche du sculpteur Lorenzo Ottone et du peintre Buonaventura Lamberti, qui l'ont aidé dans ses éxecutions d'oeuvres pour le roi.","Oui, réalisé dans sa demeure des Goibelins ou il est décédé. Min. Centr. Arch. Nat. ET. XCI. "
,,THÉVENOT,Antoine ,,,,"Peut-être parent avec Jean Thévenot, sculpteur en bois",En 1719 : sculpteur des Bâtiments du roi,En 1719 demeure rue Neuve-Saint-MartinMC/ET/II/53,,,,,MC/ET/II/53,,
,,THIBERGE,François,,,,Marié à Marguerite Reutrier. Une fille : Marie Thérèse. ,En 1697 : sculpteur,En 1697 : habite rue ST Germain FL62153,,,,"Jacques Desjardins, sculpteur du roi, est le parrain de sa fille Marie Thérèse.",FL62153,,
,,THIERRY,Jean,,1669-1739,Né à Lyon,"Fils de Jean Thierry, sculpteur à Lyons et Anne Muguet.  Jamais marié. Peut-être relié au sculpteur Claude Thierry, exerçant à Paris à la fin du 17e siècle.","en 1705, qualifié de sculpteur ordinaire du roi. En 1714 : se présente à l'académie, adrée, tarde à executer on morceau de réception, est reçut académicien en 1717. En 1728 : il est fait assistant professeur,",En 1699 il habite au Vieux Louvre (Souchal) en 1700-1705 il est dit demeurant au Vieux Louvre MC/ET/XCII/329. Part en 1721 avec Frémin en Espagne pour travailler pour le roi d'Espagne. En 1734 il habite à Lyon. EN 1736 : demande à quitter l'académie pour se retirer à Lyon.,"En 1712-1713 : Virginité et pureté, bas relief, Notre Dame.  1714-17 : Léda, morceau de réception à l'académie/ 1721-1734 : travaux pour Philippe V d'Espagne, dans les jardins de la Granja.","De 1703 à 1713 : de nombreuses œuvres pour Versailles et Marly, dont : 1700 : quatre naïades assisent sur un rocher, Trianon. 1706-09 : travaux à la cascade champêtre, Marly.  1708-1710 : travaux à la chapelle de Versailles.",,"En 1705 il fait un bail au nom de Jacques Desjardins pour une maison à porte cochère sise rue Saint-Dominique à Jean Duparc de Quekardou. A son arrivée à Paris lorsqu'il était jeune homme, il semble avoir reçut de l'aide de ses compatriotes Coysevox et Nicolas Coustou. A son retour d'Espagne, il semble avoir abandonné sa carrière de sculpteur.",MC/ET/XCII/329  FL36095 et Souchal T3,,
,,TRICOT,Claude ou Guillaume ,,,,"Marié à Marie Bernard. Enfants: Daniel Michel, Nicolas, Michel, Jeanne-Marie",En 1669 : sculpteur,"En 1669 : habite rue des fossés FL63318. en 1671 : habite rue Bétizi FL63319. En 1673 : habite rue des fossés FL63320. En 1675 : habite rue Jean Leizon FL63321, écrit Jean Tison dans le Lami.",,,,Michel Mollé est le parrain de son fils Michel. Son prénom est Claude dans le Laborde et Guillaume dans le Lami. ,FL63318 ET FL63319 et FL63320 FL63321 et Lami.,,
,,TUBY,Jean-Baptiste,,1635-1700,Né à Rome,"Son père était peut-être un charpentier établit à Paris.Marié dans un premier temps à Marguerite Cocuel qui meurt en 1679, ils ont ensemble sept enfants, dont une fille Suzanne qui se mariera au sculpteau Jacques Prou, et un fils Jean, qui deviendra sculpteur. Seconde épouse : Suzanne Butay ou Butet, sœur de Louis Butet, sculpteur et nièce de Charles Lebrun qui était témoin à son mariage. Ils ont six enfants : dont Filles Suzanne Tuby et Geneviève Tuby, fils : Jean louis. Jacques Prou est son gendre.","En 1660 : maitre sculpteur. En 1663 ; il se présente à l'académie, bien qu'il soit né à Rome, grâce à un brevet de privilège du roi. Reçut académicien en 1663. devenu immédiatement un des sculpteurs privilégié pour les grandes commandes.  Sculpteur ordinaire du roi. En 1672, le roi le naturalise français. En 1670-99 : Officier des Bâtiments du roi. En 1676 : élu assistant professeur à l'académie. En 1680 : professeur. DE 1691 jusqu'à sa mort, Tuby, Coysevox, Leclerc, et plus tard François Verdier, ont dirigé l'académie des Gobelins et ont enseigné aux élèves. Son fils, Jean, a assisté son père de nombreuses fois et a complété certaines de ses oeuvres après la mort de son père.","En 1660 : habite rue St Calude, au marais du Temple, paroisse St Eustache (Souchal). En 1663 : habite rue de la culture ST Gervais. En 1666 :  a obtenu un lgoement et atelier aux Gobelins. En 1674 : il établit aux Gobelins un atelier pour fondre le bronze. En 1700 : habite aux Gobelins FL63568. En 1673, achète avaec Lebrun une partie de maison rue des Deux-Portes, paroisse St Sauveur qu'il loue à plusieurs personnes. 1688 : achète une nouvelle maison, rue des Francs-Bourgeois, près du cloitre ST Marcel, qu'il a ensuite donné à son fils, lui vendant toutes les sculptures qu'elle contenait. Il avait le bail d'une maison rue des Fossés St Victor, , qu'il avait hérité de la veuve de Lebrun. Pendant six ans, il a loué une maison et jardin à Montmorency qui appartenait à Lebrun (bail de 1684), souchal.  (SD) deux buste du roi et de Marie-Thérèse, mentionnés dans l'inventaire de Charles Perrault.","1660 : enfants portant des trophées, porte St Antoine, groupe, pierre de St Leu. 1660-61 : ornements de l'hotel Carnrvalet.  1663-80 = La joie, buste, marbre, morceau de réception pour l'académie. 1666 : travaux aux Tuileries.  1668 :sculptures pour la façade nord de la cour carrée du Louvre. 1668 : travaux pour la tombe de Jérôme Bignon, marbre, St Nicolas du chardonneret. Vers 1670 : épitaphe de Martin Cureau de La Chambre, marbre, bas relief. 1672 : travaux pour le service funéraire du chancelier Séguier, église de l'oratoire St Honoré. 1673-74 : sculptures à la porte St Bernard, quai de la Tournelle, proche collège des Bernardins, pierre. 1676-80 : sculptures pour la tombe de Turenne, St Denis (en collaboration avec G. Marsy). 1677 : statues de St Benoit à St Denis, marbre blanc. 1677-83 : fontaine de la France triomphante, bosquet de l'arc de triomphe. 1681-84 ; décoration pour le choeur de l'église de St Séverin.  Vers 1682 : douze chérubins, pour l'église St Eustache, bronze. 1685-87 : travaux pour la tombe de Jean-Baptiste Colbert, marbre et bronze, en collaboration avec Coyzevox, église St Eustache. Vers 1686 : quatre anges pour l'église de la Sorbonne. 1686-89 :: travaux pour Jean-Baptiste Colbert de Seignelay. 1687 : Diane avec un cerf et un chien, statuette, terre cuite. 1689-92 : la paix, pour la tombe du cardinal Mazarin. 1690-91 : deux vertus pour les Invalides. 1691 : modèles pour les Invalides, cire et argile. 1693-96 : sculpture décorative pour la voute de la chapelle de St Augustin, pierre, le cadre ornmental est réalisé par Coysevox, Joly, Melo.  1691-96 : travaux pour la tombe de Charles Le Brun. 1698 : ST Grégoire, St Ambroise, statues, pierre de St Leu, pour les Invalides.","De nombreuses œuvres Versaillaises dont : 1667-74 : Acis et Galatée, deux statues, marbre. 1668-70 : Apollon sur son char, bronze, groupe. 1669-71 : bassin des tritons et des sirènes. 1670-72 : sculptures pour l'aile sud du bâtiment principal.  1672 : Cérès, statue, pierre de St Leu. 1672 : deux cupidons jouant avec un cygne, fontaine du théatre d'eau.1672-74 : Cupidon et animaux pour le labyrinthe.  1672-74 : bassin de Flore.1672-76 : cupidons et chevaux marins pour la pièce d'eau, deux groupes, bronze. 1674-82 : travaux pour l'escalier des ambassadeurs.  1675 : travaux dans l'ancienne chapelle. 1675-80 : la poésie lyrique, statue, marbre. 1677-81 : travaux dans l'appartement des bains. 1679-81 : travaux dans la grande galerie. 1681-83 : La paix, groupe en pierre de St Leu, cour d'entrée. 1684-96 : Le Laocoon, goupe, marbre, copie d'après des plâtres du magazin des antiques. 1685 : sculptures pour le parterre d'eau, bronze.  1685-86 : Vase de la paix, marbre.","1664-65 : travaux au château de St Germain en Laye. 1664-65 : Les mois de mai et juillet, Fontainebleau, deux statues, pierre. 1665 : modèles de vases pour Versailles, cire. 1669 : travaux à St Germain en Laye. 1680 : le baptême du Christ par St Jean, groupe en marbre, autel de la chapelle du chateau de Sceaux. 1689-95 : jubé pour la cathédrale Sainte Croix, Orléans.","Parrain du fils de Jean Liber, sculpteur ordinaire du roi. FL44202. Charles Lebrun et Louis Butet, frère de sa femme, assistent à son mariage FL63580. de nombreux artistes de renoms, parmi lesquels Charles Lebru furent les parrains de ses enfants. TRavaille beaucoup pour le roi mais a également sculpté les tombes de nombreuses personnalités, dont Colbert, Turenne, Mazarin etc. Prends un apprenti en 1663, François Curé",MC/ET/XCII/351  FL63568 FL63580 FL63591 Souchal T3 et Lami,"A beaucoup travaillé sous la direction de Lebrun et avec Girardon, Coysevox, et plus tard son beau-fils Jacques Prou.","Oui, Min. Centr. Arch.Nat.  Et., LXV, 150. Inventaire après décès de sa première femme, Marguerite Cocuel Min. Centr. Arch. Nat.  ET, LXV, 103. Inventaire après décès de sa seconde femme, Suzanne Butay, Min. Centr. Arch. Nat. XCII, 317."
